112	14502	18633	-1	-1	-1	-1	-1	-1	-1
113	14502	49289	-1	-1	-1	-1	-1	-1	-1
114	27273	49289	-1	-1	-1	-1	-1	-1	-1
115	23521	27273	-1	-1	-1	-1	-1	-1	-1
116	20406	23521	25656	-1	-1	-1	-1	-1	-1
117	20406	38759	-1	-1	-1	-1	-1	-1	-1
118	15448	38759	-1	-1	-1	-1	-1	-1	-1
119	15448	21263	-1	-1	-1	-1	-1	-1	-1
120	21263	30103	-1	-1	-1	-1	-1	-1	-1
121	14252	30103	-1	-1	-1	-1	-1	-1	-1
122	14252	35382	-1	-1	-1	-1	-1	-1	-1
123	25107	35382	-1	-1	-1	-1	-1	-1	-1
124	5115	25107	-1	-1	-1	-1	-1	-1	-1
125	5115	36282	-1	-1	-1	-1	-1	-1	-1
126	9028	36282	-1	-1	-1	-1	-1	-1	-1
127	9028	23826	-1	-1	-1	-1	-1	-1	-1
128	8142	23826	-1	-1	-1	-1	-1	-1	-1
129	8142	26604	-1	-1	-1	-1	-1	-1	-1
130	22511	26604	-1	-1	-1	-1	-1	-1	-1
131	22511	51028	-1	-1	-1	-1	-1	-1	-1
132	28760	51028	-1	-1	-1	-1	-1	-1	-1
133	28760	37664	-1	-1	-1	-1	-1	-1	-1
134	24332	37664	-1	-1	-1	-1	-1	-1	-1
135	19259	24332	-1	-1	-1	-1	-1	-1	-1
136	9354	19259	-1	-1	-1	-1	-1	-1	-1
137	9354	17542	27964	-1	-1	-1	-1	-1	-1
138	17542	34088	-1	-1	-1	-1	-1	-1	-1
139	34088	37096	-1	-1	-1	-1	-1	-1	-1
140	12059	37096	-1	-1	-1	-1	-1	-1	-1
141	7604	12059	-1	-1	-1	-1	-1	-1	-1
142	7604	42238	-1	-1	-1	-1	-1	-1	-1
143	26438	42238	-1	-1	-1	-1	-1	-1	-1
144	5579	26438	-1	-1	-1	-1	-1	-1	-1
145	5579	33008	-1	-1	-1	-1	-1	-1	-1
146	33008	34717	-1	-1	-1	-1	-1	-1	-1
147	24128	34717	-1	-1	-1	-1	-1	-1	-1
148	24128	28843	-1	-1	-1	-1	-1	-1	-1
149	22018	28843	38758	-1	-1	-1	-1	-1	-1
150	24089	38758	-1	-1	-1	-1	-1	-1	-1
151	24089	38962	-1	-1	-1	-1	-1	-1	-1
152	33586	38962	-1	-1	-1	-1	-1	-1	-1
153	33586	38287	-1	-1	-1	-1	-1	-1	-1
154	35031	38287	-1	-1	-1	-1	-1	-1	-1
155	35031	42606	-1	-1	-1	-1	-1	-1	-1
156	18990	42606	-1	-1	-1	-1	-1	-1	-1
157	571	18990	-1	-1	-1	-1	-1	-1	-1
158	571	23327	-1	-1	-1	-1	-1	-1	-1
159	315	23327	-1	-1	-1	-1	-1	-1	-1
160	315	3356	-1	-1	-1	-1	-1	-1	-1
161	3356	24557	-1	-1	-1	-1	-1	-1	-1
162	22895	24557	-1	-1	-1	-1	-1	-1	-1
163	22272	22895	-1	-1	-1	-1	-1	-1	-1
164	22272	23450	43879	-1	-1	-1	-1	-1	-1
165	23450	24344	-1	-1	-1	-1	-1	-1	-1
166	24344	26007	-1	-1	-1	-1	-1	-1	-1
167	26007	39955	-1	-1	-1	-1	-1	-1	-1
168	3217	39955	-1	-1	-1	-1	-1	-1	-1
169	3217	29210	32627	-1	-1	-1	-1	-1	-1
170	24357	29210	-1	-1	-1	-1	-1	-1	-1
171	777	24357	-1	-1	-1	-1	-1	-1	-1
172	777	7701	-1	-1	-1	-1	-1	-1	-1
173	7701	35236	-1	-1	-1	-1	-1	-1	-1
174	28181	35236	-1	-1	-1	-1	-1	-1	-1
175	28181	34972	-1	-1	-1	-1	-1	-1	-1
176	8636	30704	34972	-1	-1	-1	-1	-1	-1
177	8636	31669	-1	-1	-1	-1	-1	-1	-1
178	20813	31669	-1	-1	-1	-1	-1	-1	-1
179	20813	21847	-1	-1	-1	-1	-1	-1	-1
180	21847	26482	-1	-1	-1	-1	-1	-1	-1
181	26482	50557	-1	-1	-1	-1	-1	-1	-1
182	28964	31364	50557	-1	-1	-1	-1	-1	-1
183	28587	31364	-1	-1	-1	-1	-1	-1	-1
184	25719	28587	-1	-1	-1	-1	-1	-1	-1
185	22319	25719	-1	-1	-1	-1	-1	-1	-1
186	22319	28776	-1	-1	-1	-1	-1	-1	-1
187	17643	28776	-1	-1	-1	-1	-1	-1	-1
188	17643	35791	37528	-1	-1	-1	-1	-1	-1
189	18849	35791	-1	-1	-1	-1	-1	-1	-1
190	2298	18849	-1	-1	-1	-1	-1	-1	-1
191	2298	42659	-1	-1	-1	-1	-1	-1	-1
192	9289	42659	-1	-1	-1	-1	-1	-1	-1
193	9289	25685	-1	-1	-1	-1	-1	-1	-1
194	10469	25685	-1	-1	-1	-1	-1	-1	-1
195	10469	21604	-1	-1	-1	-1	-1	-1	-1
196	2918	7481	21604	-1	-1	-1	-1	-1	-1
197	7481	21864	-1	-1	-1	-1	-1	-1	-1
198	14000	21864	-1	-1	-1	-1	-1	-1	-1
199	14000	15757	-1	-1	-1	-1	-1	-1	-1
200	15757	25835	33517	-1	-1	-1	-1	-1	-1
201	9950	33517	-1	-1	-1	-1	-1	-1	-1
202	9950	20098	-1	-1	-1	-1	-1	-1	-1
203	19404	20098	-1	-1	-1	-1	-1	-1	-1
204	19404	20096	-1	-1	-1	-1	-1	-1	-1
205	9948	20096	-1	-1	-1	-1	-1	-1	-1
206	9948	33514	-1	-1	-1	-1	-1	-1	-1
207	15760	25833	33514	-1	-1	-1	-1	-1	-1
208	14003	15760	-1	-1	-1	-1	-1	-1	-1
209	14003	21867	-1	-1	-1	-1	-1	-1	-1
210	7482	21867	-1	-1	-1	-1	-1	-1	-1
211	7482	21602	-1	-1	-1	-1	-1	-1	-1
212	10470	21602	31216	-1	-1	-1	-1	-1	-1
213	10470	25683	-1	-1	-1	-1	-1	-1	-1
214	9291	25683	-1	-1	-1	-1	-1	-1	-1
215	9291	42660	-1	-1	-1	-1	-1	-1	-1
216	2299	42660	-1	-1	-1	-1	-1	-1	-1
217	2299	18848	-1	-1	-1	-1	-1	-1	-1
218	18848	35787	-1	-1	-1	-1	-1	-1	-1
219	16129	35787	-1	-1	-1	-1	-1	-1	-1
220	16129	28774	46791	-1	-1	-1	-1	-1	-1
221	22320	28774	-1	-1	-1	-1	-1	-1	-1
222	22320	25718	-1	-1	-1	-1	-1	-1	-1
223	25718	28590	-1	-1	-1	-1	-1	-1	-1
224	28590	31367	-1	-1	-1	-1	-1	-1	-1
225	28967	31367	50554	-1	-1	-1	-1	-1	-1
226	26480	50554	-1	-1	-1	-1	-1	-1	-1
227	21844	26480	-1	-1	-1	-1	-1	-1	-1
228	20811	21844	-1	-1	-1	-1	-1	-1	-1
229	20811	31671	-1	-1	-1	-1	-1	-1	-1
230	8634	31671	-1	-1	-1	-1	-1	-1	-1
231	8634	30705	34974	-1	-1	-1	-1	-1	-1
232	28182	34974	-1	-1	-1	-1	-1	-1	-1
233	28182	35231	-1	-1	-1	-1	-1	-1	-1
234	7697	35231	-1	-1	-1	-1	-1	-1	-1
235	773	7697	-1	-1	-1	-1	-1	-1	-1
236	773	24354	-1	-1	-1	-1	-1	-1	-1
237	24354	29214	-1	-1	-1	-1	-1	-1	-1
238	4038	26422	29214	-1	-1	-1	-1	-1	-1
239	4038	20592	-1	-1	-1	-1	-1	-1	-1
240	12602	20592	-1	-1	-1	-1	-1	-1	-1
241	12602	37135	-1	-1	-1	-1	-1	-1	-1
242	37135	44600	-1	-1	-1	-1	-1	-1	-1
243	26675	44600	-1	-1	-1	-1	-1	-1	-1
244	4887	26675	-1	-1	-1	-1	-1	-1	-1
245	4887	33886	-1	-1	-1	-1	-1	-1	-1
246	23837	31689	33886	-1	-1	-1	-1	-1	-1
247	24585	31689	-1	-1	-1	-1	-1	-1	-1
248	24585	29048	-1	-1	-1	-1	-1	-1	-1
249	26400	29048	-1	-1	-1	-1	-1	-1	-1
250	26400	41859	-1	-1	-1	-1	-1	-1	-1
251	6833	41859	-1	-1	-1	-1	-1	-1	-1
252	6833	16399	-1	-1	-1	-1	-1	-1	-1
253	16399	35784	37166	-1	-1	-1	-1	-1	-1
254	14451	35784	-1	-1	-1	-1	-1	-1	-1
255	2833	14451	-1	-1	-1	-1	-1	-1	-1
256	2833	26321	-1	-1	-1	-1	-1	-1	-1
257	8813	26321	32250	-1	-1	-1	-1	-1	-1
258	16938	32250	-1	-1	-1	-1	-1	-1	-1
259	16938	39149	-1	-1	-1	-1	-1	-1	-1
260	33869	39149	-1	-1	-1	-1	-1	-1	-1
261	33869	35864	-1	-1	-1	-1	-1	-1	-1
262	35864	38979	-1	-1	-1	-1	-1	-1	-1
263	15167	38979	44413	-1	-1	-1	-1	-1	-1
264	5186	15167	-1	-1	-1	-1	-1	-1	-1
265	5186	28833	-1	-1	-1	-1	-1	-1	-1
266	28833	32985	-1	-1	-1	-1	-1	-1	-1
267	25357	32985	-1	-1	-1	-1	-1	-1	-1
268	19877	25357	30127	-1	-1	-1	-1	-1	-1
269	19877	37875	-1	-1	-1	-1	-1	-1	-1
270	22579	37875	-1	-1	-1	-1	-1	-1	-1
271	22579	28012	-1	-1	-1	-1	-1	-1	-1
272	28012	39095	-1	-1	-1	-1	-1	-1	-1
273	15903	39095	-1	-1	-1	-1	-1	-1	-1
274	15903	33556	-1	-1	-1	-1	-1	-1	-1
275	33556	38254	-1	-1	-1	-1	-1	-1	-1
276	2676	22290	38254	-1	-1	-1	-1	-1	-1
277	2676	28139	-1	-1	-1	-1	-1	-1	-1
278	2170	28139	-1	-1	-1	-1	-1	-1	-1
279	2170	14224	-1	-1	-1	-1	-1	-1	-1
280	14224	27203	-1	-1	-1	-1	-1	-1	-1
281	25771	27203	-1	-1	-1	-1	-1	-1	-1
282	25771	39135	-1	-1	-1	-1	-1	-1	-1
283	38011	39135	-1	-1	-1	-1	-1	-1	-1
284	14282	38011	-1	-1	-1	-1	-1	-1	-1
285	14282	37561	-1	-1	-1	-1	-1	-1	-1
286	37561	44327	-1	-1	-1	-1	-1	-1	-1
287	26661	38615	44327	-1	-1	-1	-1	-1	-1
288	26661	45099	-1	-1	-1	-1	-1	-1	-1
289	32772	39025	45099	-1	-1	-1	-1	-1	-1
290	13382	39025	-1	-1	-1	-1	-1	-1	-1
291	13382	39044	-1	-1	-1	-1	-1	-1	-1
292	31775	39044	-1	-1	-1	-1	-1	-1	-1
293	31775	38814	-1	-1	-1	-1	-1	-1	-1
294	33936	38814	-1	-1	-1	-1	-1	-1	-1
295	32987	33936	-1	-1	-1	-1	-1	-1	-1
296	7314	32987	-1	-1	-1	-1	-1	-1	-1
297	7314	28931	-1	-1	-1	-1	-1	-1	-1
298	28931	35753	-1	-1	-1	-1	-1	-1	-1
299	19198	35753	41552	-1	-1	-1	-1	-1	-1
300	31802	41552	-1	-1	-1	-1	-1	-1	-1
301	31802	46930	-1	-1	-1	-1	-1	-1	-1
302	8447	46930	-1	-1	-1	-1	-1	-1	-1
303	8447	15853	-1	-1	-1	-1	-1	-1	-1
304	15853	27017	-1	-1	-1	-1	-1	-1	-1
305	27017	46886	-1	-1	-1	-1	-1	-1	-1
306	21765	46886	-1	-1	-1	-1	-1	-1	-1
307	12704	21765	-1	-1	-1	-1	-1	-1	-1
308	12704	37439	-1	-1	-1	-1	-1	-1	-1
309	37439	40974	-1	-1	-1	-1	-1	-1	-1
310	6668	18634	40974	-1	-1	-1	-1	-1	-1
311	14503	18634	-1	-1	-1	-1	-1	-1	-1
312	14503	49290	-1	-1	-1	-1	-1	-1	-1
313	27274	49290	-1	-1	-1	-1	-1	-1	-1
314	23520	27274	-1	-1	-1	-1	-1	-1	-1
315	23520	25657	-1	-1	-1	-1	-1	-1	-1
316	25657	38760	-1	-1	-1	-1	-1	-1	-1
317	22868	38760	-1	-1	-1	-1	-1	-1	-1
318	5970	22868	-1	-1	-1	-1	-1	-1	-1
319	5970	30102	-1	-1	-1	-1	-1	-1	-1
320	2133	30102	-1	-1	-1	-1	-1	-1	-1
321	2133	34938	-1	-1	-1	-1	-1	-1	-1
322	25106	34938	35380	-1	-1	-1	-1	-1	-1
323	5116	25106	-1	-1	-1	-1	-1	-1	-1
324	5116	36283	-1	-1	-1	-1	-1	-1	-1
325	9029	36283	-1	-1	-1	-1	-1	-1	-1
326	9029	23825	-1	-1	-1	-1	-1	-1	-1
327	8141	23825	-1	-1	-1	-1	-1	-1	-1
328	8141	26603	-1	-1	-1	-1	-1	-1	-1
329	22510	26603	-1	-1	-1	-1	-1	-1	-1
330	22510	51025	-1	-1	-1	-1	-1	-1	-1
331	28761	51025	-1	-1	-1	-1	-1	-1	-1
332	28761	37665	-1	-1	-1	-1	-1	-1	-1
333	22226	26115	37665	-1	-1	-1	-1	-1	-1
334	19258	22226	-1	-1	-1	-1	-1	-1	-1
335	7192	19258	-1	-1	-1	-1	-1	-1	-1
336	7192	17541	-1	-1	-1	-1	-1	-1	-1
337	17541	34087	-1	-1	-1	-1	-1	-1	-1
338	34087	37095	-1	-1	-1	-1	-1	-1	-1
339	12058	37095	-1	-1	-1	-1	-1	-1	-1
340	7603	12058	-1	-1	-1	-1	-1	-1	-1
341	7603	42239	-1	-1	-1	-1	-1	-1	-1
342	26437	42239	-1	-1	-1	-1	-1	-1	-1
343	5580	26437	-1	-1	-1	-1	-1	-1	-1
344	5580	33007	-1	-1	-1	-1	-1	-1	-1
345	33007	34716	-1	-1	-1	-1	-1	-1	-1
346	793	28842	34716	-1	-1	-1	-1	-1	-1
347	22017	28842	-1	-1	-1	-1	-1	-1	-1
348	22017	38757	-1	-1	-1	-1	-1	-1	-1
349	24088	38757	-1	-1	-1	-1	-1	-1	-1
350	24088	38963	-1	-1	-1	-1	-1	-1	-1
351	33585	38963	-1	-1	-1	-1	-1	-1	-1
352	33585	38286	-1	-1	-1	-1	-1	-1	-1
353	35030	38286	-1	-1	-1	-1	-1	-1	-1
354	35030	42607	-1	-1	-1	-1	-1	-1	-1
355	18989	42607	-1	-1	-1	-1	-1	-1	-1
356	570	18989	-1	-1	-1	-1	-1	-1	-1
357	570	23328	-1	-1	-1	-1	-1	-1	-1
358	314	23328	-1	-1	-1	-1	-1	-1	-1
359	314	3357	-1	-1	-1	-1	-1	-1	-1
360	3357	24556	-1	-1	-1	-1	-1	-1	-1
361	22896	24556	28950	-1	-1	-1	-1	-1	-1
362	21461	22896	-1	-1	-1	-1	-1	-1	-1
363	21461	23451	-1	-1	-1	-1	-1	-1	-1
364	23451	24343	-1	-1	-1	-1	-1	-1	-1
365	24343	26006	-1	-1	-1	-1	-1	-1	-1
366	26006	39954	-1	-1	-1	-1	-1	-1	-1
367	3216	39954	-1	-1	-1	-1	-1	-1	-1
368	3216	15838	-1	-1	-1	-1	-1	-1	-1
369	15838	29211	-1	-1	-1	-1	-1	-1	-1
370	776	28393	29211	-1	-1	-1	-1	-1	-1
371	776	7702	-1	-1	-1	-1	-1	-1	-1
372	7702	35235	-1	-1	-1	-1	-1	-1	-1
373	28180	35235	-1	-1	-1	-1	-1	-1	-1
374	28180	34971	-1	-1	-1	-1	-1	-1	-1
375	8637	30703	34971	-1	-1	-1	-1	-1	-1
376	8637	31670	-1	-1	-1	-1	-1	-1	-1
377	20814	31670	-1	-1	-1	-1	-1	-1	-1
378	20814	21846	-1	-1	-1	-1	-1	-1	-1
379	21846	26481	-1	-1	-1	-1	-1	-1	-1
380	26481	50556	-1	-1	-1	-1	-1	-1	-1
381	28965	31365	50556	-1	-1	-1	-1	-1	-1
382	28588	31365	-1	-1	-1	-1	-1	-1	-1
383	25720	28588	-1	-1	-1	-1	-1	-1	-1
384	22318	25720	-1	-1	-1	-1	-1	-1	-1
385	22318	28775	-1	-1	-1	-1	-1	-1	-1
386	17642	28775	-1	-1	-1	-1	-1	-1	-1
387	17642	35790	37529	-1	-1	-1	-1	-1	-1
388	18850	35790	-1	-1	-1	-1	-1	-1	-1
389	8543	18850	42658	-1	-1	-1	-1	-1	-1
390	36032	42658	-1	-1	-1	-1	-1	-1	-1
391	25684	36032	-1	-1	-1	-1	-1	-1	-1
392	25491	25684	-1	-1	-1	-1	-1	-1	-1
393	12794	25491	-1	-1	-1	-1	-1	-1	-1
394	12794	21603	-1	-1	-1	-1	-1	-1	-1
395	7480	21603	-1	-1	-1	-1	-1	-1	-1
396	7480	21865	-1	-1	-1	-1	-1	-1	-1
397	14001	21865	-1	-1	-1	-1	-1	-1	-1
398	14001	15758	-1	-1	-1	-1	-1	-1	-1
399	15758	25838	33516	-1	-1	-1	-1	-1	-1
400	9949	33516	-1	-1	-1	-1	-1	-1	-1
401	9949	20097	-1	-1	-1	-1	-1	-1	-1
402	19406	20097	-1	-1	-1	-1	-1	-1	-1
403	19406	20101	-1	-1	-1	-1	-1	-1	-1
404	9952	20101	-1	-1	-1	-1	-1	-1	-1
405	9952	33520	-1	-1	-1	-1	-1	-1	-1
406	15754	25836	33520	-1	-1	-1	-1	-1	-1
407	13999	15754	-1	-1	-1	-1	-1	-1	-1
408	13999	21861	-1	-1	-1	-1	-1	-1	-1
409	7476	21861	-1	-1	-1	-1	-1	-1	-1
410	2915	7476	21608	-1	-1	-1	-1	-1	-1
411	10466	21608	-1	-1	-1	-1	-1	-1	-1
412	10466	25686	-1	-1	-1	-1	-1	-1	-1
413	9286	25686	-1	-1	-1	-1	-1	-1	-1
414	9286	42655	-1	-1	-1	-1	-1	-1	-1
415	2296	42655	-1	-1	-1	-1	-1	-1	-1
416	2296	18851	-1	-1	-1	-1	-1	-1	-1
417	18851	35789	-1	-1	-1	-1	-1	-1	-1
418	16127	35789	-1	-1	-1	-1	-1	-1	-1
419	16127	21911	-1	-1	-1	-1	-1	-1	-1
420	21911	28779	-1	-1	-1	-1	-1	-1	-1
421	16168	28586	28779	-1	-1	-1	-1	-1	-1
422	28586	31361	-1	-1	-1	-1	-1	-1	-1
423	25190	31361	-1	-1	-1	-1	-1	-1	-1
424	25190	50558	-1	-1	-1	-1	-1	-1	-1
425	26485	50558	-1	-1	-1	-1	-1	-1	-1
426	21848	26485	-1	-1	-1	-1	-1	-1	-1
427	20815	21848	-1	-1	-1	-1	-1	-1	-1
428	20815	31665	-1	-1	-1	-1	-1	-1	-1
429	8638	31665	-1	-1	-1	-1	-1	-1	-1
430	8638	30700	34968	-1	-1	-1	-1	-1	-1
431	28179	34968	-1	-1	-1	-1	-1	-1	-1
432	28179	35233	-1	-1	-1	-1	-1	-1	-1
433	7699	35233	-1	-1	-1	-1	-1	-1	-1
434	774	7699	-1	-1	-1	-1	-1	-1	-1
435	774	24355	-1	-1	-1	-1	-1	-1	-1
436	24355	29213	-1	-1	-1	-1	-1	-1	-1
437	2977	29213	-1	-1	-1	-1	-1	-1	-1
438	2977	20591	-1	-1	-1	-1	-1	-1	-1
439	19824	20591	-1	-1	-1	-1	-1	-1	-1
440	19824	37134	-1	-1	-1	-1	-1	-1	-1
441	29680	37134	-1	-1	-1	-1	-1	-1	-1
442	29680	44602	-1	-1	-1	-1	-1	-1	-1
443	12621	30507	44602	-1	-1	-1	-1	-1	-1
444	30507	33887	-1	-1	-1	-1	-1	-1	-1
445	31687	33887	-1	-1	-1	-1	-1	-1	-1
446	24582	31687	-1	-1	-1	-1	-1	-1	-1
447	24582	29049	-1	-1	-1	-1	-1	-1	-1
448	26397	29049	-1	-1	-1	-1	-1	-1	-1
449	26397	41857	-1	-1	-1	-1	-1	-1	-1
450	6836	41857	-1	-1	-1	-1	-1	-1	-1
451	6836	16396	-1	-1	-1	-1	-1	-1	-1
452	16396	35782	37164	-1	-1	-1	-1	-1	-1
453	14453	35782	-1	-1	-1	-1	-1	-1	-1
454	2834	14453	-1	-1	-1	-1	-1	-1	-1
455	2834	26319	-1	-1	-1	-1	-1	-1	-1
456	8811	26319	32249	-1	-1	-1	-1	-1	-1
457	16937	32249	-1	-1	-1	-1	-1	-1	-1
458	16937	39146	-1	-1	-1	-1	-1	-1	-1
459	33870	39146	-1	-1	-1	-1	-1	-1	-1
460	33870	35862	-1	-1	-1	-1	-1	-1	-1
461	35862	38977	-1	-1	-1	-1	-1	-1	-1
462	15164	38977	44410	-1	-1	-1	-1	-1	-1
463	5184	15164	-1	-1	-1	-1	-1	-1	-1
464	5184	28831	-1	-1	-1	-1	-1	-1	-1
465	28831	32983	-1	-1	-1	-1	-1	-1	-1
466	30125	31418	32983	-1	-1	-1	-1	-1	-1
467	19879	30125	-1	-1	-1	-1	-1	-1	-1
468	19879	37874	-1	-1	-1	-1	-1	-1	-1
469	22580	37874	-1	-1	-1	-1	-1	-1	-1
470	22580	28014	-1	-1	-1	-1	-1	-1	-1
471	28014	39093	-1	-1	-1	-1	-1	-1	-1
472	25239	33554	39093	-1	-1	-1	-1	-1	-1
473	32899	33554	-1	-1	-1	-1	-1	-1	-1
474	32899	38257	-1	-1	-1	-1	-1	-1	-1
475	2679	38257	-1	-1	-1	-1	-1	-1	-1
476	2679	28141	-1	-1	-1	-1	-1	-1	-1
477	2172	28141	-1	-1	-1	-1	-1	-1	-1
478	2172	14225	-1	-1	-1	-1	-1	-1	-1
479	14225	27200	-1	-1	-1	-1	-1	-1	-1
480	25772	27200	-1	-1	-1	-1	-1	-1	-1
481	25772	39137	-1	-1	-1	-1	-1	-1	-1
482	38008	39137	-1	-1	-1	-1	-1	-1	-1
483	14279	38008	-1	-1	-1	-1	-1	-1	-1
